simulation,baseline,baseline,algo_1,algo_1,algo_2,algo_2,algo_3,algo_3
3954,0.16303085863723343,4.2858798819984026e-05,0.1487279249770308,5.0279971662231555e-05,0.4819264583828128,0.0002126737990053625,0.3512530126159046,0.00015734432312387265
3955,0.16279619190775368,4.2704850853336555e-05,0.14843706062346385,5.012343155591941e-05,0.48423932225252486,0.00021504950197994606,0.3514040257962165,0.0001570612916916519
3956,0.16284229158608032,4.278575974611504e-05,0.14793694585945982,5.000299394662382e-05,0.48104761720441136,0.0002128984162675091,0.35089139689057364,0.00015662787482855362
3957,0.16260470459766374,4.268514323345916e-05,0.14790979769893128,5.003897403546053e-05,0.47610279219431784,0.0002083891884858796,0.35101436721033574,0.00015643235369788643
3958,0.1623690934780442,4.25795196588541e-05,0.14784965992665747,5.004655293626128e-05,0.4787591211598605,0.000211182197226123,0.3504847025395763,0.00015608076913322072
3959,0.16194796717780993,4.241217198945187e-05,0.1475102155504016,4.9926214824353526e-05,0.48283772448454076,0.00021452744011000283,0.35079179092320134,0.00015650653886308794
3960,0.16199748084295515,4.2487167032635805e-05,0.14746400116572655,5.0112427344285844e-05,0.48302148730463706,0.00021513312388665327,0.35077326122917113,0.00015656539995682341
3961,0.16198321427027035,4.243025916779378e-05,0.1477072366809173,5.038798251199517e-05,0.4795929757765666,0.00021230232124060843,0.3504864684597602,0.0001561866235537546
3962,0.16252745452389822,4.2699632232392476e-05,0.14762666752654433,5.0267596088043886e-05,0.4770493309820021,0.00021093818817766763,0.35067196747949236,0.00015628590115437067
3963,0.1625142465003896,4.2812696812399e-05,0.1475723950531089,5.027231858851216e-05,0.47223835180461515,0.0002067817432280102,0.3505368146575068,0.00015645292801677745
3964,0.16327724561834112,4.3216854819882455e-05,0.14742827615413404,5.039328721235985e-05,0.47564229635081984,0.00020989686444620575,0.35082129780420096,0.0001565192871343086
3965,0.16339020617081643,4.334173666839339e-05,0.14761263237839883,5.057988073383383e-05,0.4727592453868907,0.0002073975832948326,0.3506883668689308,0.00015628539520380838
3966,0.16311619186718462,4.313833338138661e-05,0.14706975862830923,5.0256265310899445e-05,0.47074050631315517,0.00020598525314208732,0.35129780916400155,0.00015663403427259258
3967,0.16321761096928028,4.3185045431193164e-05,0.14682142633850104,5.017081946701602e-05,0.47107792355320677,0.00020584759791213744,0.35080693691142945,0.000156200334656746
3968,0.16318579734775454,4.3163515791277704e-05,0.14659122591607412,5.001943870278538e-05,0.47253732447641084,0.00020693412350795685,0.35086671394752095,0.00015610269236393878
3969,0.16309950731970824,4.307463132117736e-05,0.14658274917430197,4.9839148343643564e-05,0.47059497047926635,0.00020561839434823066,0.35087628095516105,0.00015588941163124543
3970,0.16325770456393707,4.3115222016035625e-05,0.1464477664307061,4.985310710570074e-05,0.46833157556517657,0.00020370979474842855,0.3502553815138136,0.0001555893856508773
3971,0.16372763460147355,4.325892511778888e-05,0.14633150063653727,4.994224756579396e-05,0.46570691839664513,0.00020136445818602267,0.3503430274808868,0.0001557125268934344
3972,0.1633815248775175,4.314672503593858e-05,0.14603306571425137,4.976905782775047e-05,0.46420022396091654,0.00019985095724879467,0.350058231746079,0.00015550277245227927
3973,0.1629448028361328,4.282698811810286e-05,0.14631717251595533,4.985842304618422e-05,0.46508270230729043,0.00019972896695146224,0.34974826521967817,0.0001553820536543884
3974,0.16300561781644196,4.28819646044646e-05,0.14580751080750562,4.965228280408951e-05,0.46588335897610544,0.00020073528818434312,0.3493377972827684,0.00015507993663165177
3975,0.16283172957643843,4.2852658154844517e-05,0.14529657437128485,4.9433684794246156e-05,0.4685794475781744,0.00020292574750408436,0.34874962052048863,0.00015443868875858376
3976,0.16282293673113402,4.288337991294771e-05,0.14519861804016834,4.939176855451404e-05,0.4665216843036981,0.00020076692956069137,0.3485103128369922,0.00015425022016675392
3977,0.16250991906433243,4.275478103662121e-05,0.14540858467859835,4.958855642885723e-05,0.4669736723972726,0.00020113015800088106,0.34810964855811766,0.00015413796319115665
3978,0.162219645984922,4.26127022237352e-05,0.14508299049217713,4.943104892813407e-05,0.4711278687844591,0.0002042458211499315,0.3484226627155339,0.00015443765815905013
3979,0.16258638580710283,4.281527841803364e-05,0.14503937654815996,4.94195730055397e-05,0.47372246827630005,0.00020627529928961318,0.3487548169542386,0.00015433940863474608
3980,0.162533766313904,4.273137754720927e-05,0.14508428666720563,4.9418310052148554e-05,0.4763938245917633,0.00020831829082099883,0.3491875974062241,0.00015453686810870033
3981,0.1632264319657807,4.3024887362730137e-05,0.14493887367669592,4.929309049100439e-05,0.4725033010838283,0.00020517377786875463,0.3491393457992751,0.00015447567781533338
3982,0.1626577660079364,4.272396566495288e-05,0.14509958658542244,4.932507269899514e-05,0.47186738547259033,0.00020474366840492943,0.3492834424461187,0.00015479656493399825
3983,0.16233258865732397,4.249575530658042e-05,0.1453711233542037,4.952230048246902e-05,0.47572239699501884,0.00020676653574071285,0.34957892925511974,0.00015493080814003168
3984,0.16234539548052185,4.2497857409732795e-05,0.14524445259952506,4.933635796137677e-05,0.47536587230986327,0.00020665324131019503,0.3493886176881973,0.00015478602802791795
3985,0.16277471906538807,4.278559731192574e-05,0.14510621123496306,4.9301457262073686e-05,0.4777640807788145,0.00020791638324810273,0.34881176913029177,0.00015427610042842985
3986,0.16290095848169445,4.287240718233785e-05,0.14497838965283952,4.923904831470626e-05,0.47903351772614083,0.00020913237580850975,0.34896124676772833,0.00015426681494484066
3987,0.16268038427460654,4.278150260387938e-05,0.14521708496555788,4.943652809347742e-05,0.47680580604351425,0.00020685844214708937,0.34898523755717203,0.0001542612708230672
3988,0.1625453979325052,4.2608905249955694e-05,0.14535306777343543,4.963878983323709e-05,0.47370585565770185,0.00020470923732071893,0.3490574140531025,0.00015446121878334875
3989,0.16241249055255041,4.259329365860744e-05,0.1449329545845297,4.9422274193646055e-05,0.4738158465652853,0.00020469390908180586,0.3492203499191029,0.00015458044304162671
3990,0.16214879165265003,4.236490165786715e-05,0.14487575170456157,4.9376252808304736e-05,0.4757817833805195,0.0002061485347742221,0.34947476341254646,0.00015480462369449403
3991,0.16211069341202214,4.22671604148946e-05,0.1449906093661078,4.935730684678036e-05,0.4776029086347492,0.00020749025107278909,0.3495100419368561,0.00015460989229840942
3992,0.161887721654768,4.216188168727058e-05,0.14471055843818909,4.926200462397855e-05,0.47932513933966564,0.00020965667680229892,0.34944670006761214,0.00015464873894293664
3993,0.1619899819805741,4.219145198108429e-05,0.14447429868641903,4.9110996966308956e-05,0.4798448671361153,0.00021064509468224813,0.34935604885461424,0.00015446566003595174
3994,0.16168144414618016,4.205230465461877e-05,0.14421063068690818,4.8927973633840754e-05,0.4770354078731768,0.0002083762554108616,0.34907869343455367,0.00015423919964560414
3995,0.1619499327439438,4.2275229081461954e-05,0.14412792956452558,4.896073308214111e-05,0.4758573522269894,0.0002078841825301034,0.34903491940856735,0.00015420252933542473
3996,0.16165277586297622,4.2142291124803136e-05,0.14435600146341238,4.90259829865982e-05,0.47581463381819167,0.00020775268617699512,0.34898184459458936,0.0001540900512655219
3997,0.16134662287126034,4.1996084897806446e-05,0.14424911200081697,4.905538791553198e-05,0.4762089600578743,0.0002079317088100443,0.3490718398255609,0.00015416609485803935
3998,0.16116898402416513,4.1927373305594695e-05,0.14474235210384445,4.926202079678815e-05,0.47851245465823755,0.0002098670556893035,0.34894850861890114,0.0001541084944560071
3999,0.16099692050590442,4.190355948614243e-05,0.1447426840473278,4.9300636373795306e-05,0.47744075784113665,0.0002084592878033518,0.34875233432859504,0.0001539923353207997
4000,0.15243086707500086,4.040474990870592e-05,0.2224373721102033,7.123687351676233e-05,0.28624817885961257,0.00010722669947775177,0.3869176494222885,0.0002035798773243389
4001,0.16422089202924517,4.5239022895259614e-05,0.18536509846300717,6.297815611388223e-05,0.47231331977169116,0.00019962246752014485,0.38626680798980295,0.00018915631380388175
4002,0.16852426429222994,4.644886682056464e-05,0.15959155424823487,5.064703569636281e-05,0.4726813384251206,0.000189401313608086,0.3723332335828571,0.0001757505420670865
4003,0.16250374194707712,4.284164980518541e-05,0.16761739483701568,6.032261604070436e-05,0.42709782527661955,0.0001542069587504241,0.3705547365472056,0.00017598521133734062
4004,0.15744191321304601,4.056328876918296e-05,0.160157886350239,5.707570670860111e-05,0.4945293801931433,0.0002051843962401944,0.3685261863336026,0.00017079201127110958
4005,0.15994273158945943,4.1651188412925315e-05,0.1594300262883545,5.671569846464257e-05,0.46789516112484764,0.00018411765283738956,0.3707482144502353,0.00017309525074464972
4006,0.15763860464509555,4.037366566516446e-05,0.15727994644516224,5.656054536596129e-05,0.46232472119633816,0.00018508813608024592,0.36416439594241656,0.00016695579041379625
4007,0.15592374474364806,3.934080925724705e-05,0.15452365757278602,5.5016604069775446e-05,0.48927290157395636,0.00020735746460521612,0.3599533884959354,0.00016429952167723694
4008,0.15382604428367574,3.749828086578252e-05,0.15086240274663892,5.2433880862337184e-05,0.46832587730899244,0.0001899754617047208,0.3641200521543069,0.00016843773388939583
4009,0.15263109722465418,3.661691903814111e-05,0.1557270555828152,5.3757798248242294e-05,0.4615886053035591,0.00018742978026144462,0.36102254191185323,0.0001648829858844114
4010,0.15073714290514006,3.556678377676285e-05,0.15475024663503392,5.412943614552386e-05,0.4656176653572772,0.00019272630584086145,0.358618285698603,0.00016374261822451453
4011,0.15264123199192456,3.628021006237606e-05,0.154423869541708,5.398425952493835e-05,0.44987659562386584,0.00018224579315651143,0.36116330616528974,0.00016451700657746035
4012,0.15250122085868045,3.623850087280151e-05,0.15015768839886973,5.108612697598171e-05,0.44527166730261764,0.00018259736920409013,0.3599041817581165,0.00016366638293316275
4013,0.1539964397792636,3.710610418493292e-05,0.14796377312370496,4.964699007689179e-05,0.46683133603658444,0.00019707719365180524,0.3568767984016699,0.00016176148568330015
4014,0.15502026200680913,3.760144608880841e-05,0.14772454055958223,4.9660080965955046e-05,0.4667036368140687,0.0001996217651294581,0.35747194645567537,0.00016222901316388815
4015,0.15593772025648203,3.823841220919758e-05,0.14957310862329387,5.0922286473251043e-05,0.47759143502512214,0.00020648903950302186,0.3604065325606385,0.0001655816489790133
4016,0.15474898517661986,3.790243336698374e-05,0.15036322281928693,5.19210857981773e-05,0.47689603193149144,0.0002097062263143498,0.36154248834520397,0.0001660828967096421
4017,0.15273979888329156,3.705529135723843e-05,0.14988076032573905,5.1936429565764794e-05,0.46355360071502105,0.0001998962565653607,0.3641009031218236,0.00016768776749314545
4018,0.15188463450586223,3.685801726899545e-05,0.14962456934599316,5.229024643098843e-05,0.4765181389283721,0.00021105414088924907,0.3633694262687347,0.00016697099170586872
4019,0.152027267959229,3.691666705403875e-05,0.15074613198827833,5.2752121894739656e-05,0.48449380212252563,0.0002148554627353947,0.3634636488365839,0.0001674263079301715
4020,0.15318321023895823,3.730221743198204e-05,0.15020788007682895,5.237914627237074e-05,0.47241542646451334,0.00020320063426250407,0.36456144389810036,0.00016857569345921908
4021,0.15496557232022398,3.833021517108752e-05,0.14977907285986458,5.197349332999888e-05,0.47117528601692027,0.00020094411342967653,0.36688414503460093,0.00017000420652836588
4022,0.15561355030505009,3.87351629568882e-05,0.15117306541697553,5.24940672368553e-05,0.4752215553762523,0.00020671387470721044,0.3675390041819282,0.00017085054303898293
4023,0.1565878234531135,3.920532570181249e-05,0.15037452683070568,5.22873572477603e-05,0.46696680454143236,0.0001999626877932155,0.3657014814414812,0.00016866176044439172
4024,0.15717443347507395,3.940727647393264e-05,0.15107510627543924,5.2679432973586944e-05,0.46438930185732574,0.00019811527527051505,0.3654266565209726,0.00016765586474304804
4025,0.15799472940760345,3.9725818742484715e-05,0.1518037979032545,5.307702993283546e-05,0.4748459920522393,0.00020503080845629245,0.36371489690116277,0.0001658941275432331
4026,0.15719598131883258,3.9506604097665375e-05,0.15125506689917884,5.300969139942669e-05,0.46663272189757987,0.00019755210203012912,0.3647976063602567,0.00016746580371498627
4027,0.15760144752748104,3.962266517534327e-05,0.15031112653792478,5.2266147283031715e-05,0.4691709084773651,0.00020099886101466153,0.36389359333343757,0.00016686223113853977
4028,0.1593969266983553,4.0568932690458797e-05,0.14978244768702276,5.197491179432222e-05,0.4750186082371961,0.0002042241858873936,0.3635497310955222,0.00016701424610335167
4029,0.1588509550666972,4.0343638431576245e-05,0.14975035384117652,5.1764268362475675e-05,0.48008225535491983,0.00020921257634103657,0.3637723440404732,0.00016716084029135483
4030,0.1584923025945958,4.0239524465225296e-05,0.15064631664260308,5.219580920168997e-05,0.4694228629360268,0.00019954152616077385,0.3638220841418489,0.0001665099517147452
4031,0.15949061650469654,4.041888189794117e-05,0.15017127841219674,5.2091833590697994e-05,0.4756976576862797,0.00020503923684312675,0.36457690540943055,0.0001667917326472736
4032,0.15877292992448563,4.015545637229614e-05,0.1498192668993504,5.17975146542989e-05,0.4788483126745684,0.0002073248992443091,0.3637008131814249,0.0001656897167110526
4033,0.15930787985666733,4.05093492722056e-05,0.14939817550711082,5.149787596827147e-05,0.47458066542308064,0.00020394556014012095,0.36411216043680295,0.00016642995579757761
4034,0.15869658267217068,4.025992488104329e-05,0.1492827544186474,5.127109101025773e-05,0.46764727009934814,0.00019828486803367309,0.3637708896644467,0.00016625743738320952
4035,0.15861106535065347,4.033365805872781e-05,0.1492575610478896,5.1494716837273844e-05,0.4683652434714972,0.00019761322346151426,0.36357510321426084,0.00016580884595503853
4036,0.15941304653403332,4.0756014661729656e-05,0.15010240956669488,5.171771731474732e-05,0.4662136310525317,0.00019447580792323054,0.362910891470956,0.00016547513959786503
4037,0.15921095785681666,4.052886510562584e-05,0.14988198838728112,5.1799614220667414e-05,0.4651442413421607,0.00019430106957112801,0.36254132849776105,0.00016564009268399903
4038,0.1587886003632554,4.031056711983346e-05,0.14893625493916277,5.125644619876939e-05,0.4710007111556218,0.00019895301809377738,0.3623398241399927,0.00016480292806521563
4039,0.15947553949621324,4.06639452369712e-05,0.14913138223668754,5.154395370681204e-05,0.4668153499854571,0.00019557919755069857,0.3621715219094671,0.0001646229081686508
4040,0.16036404898579987,4.124020502916001e-05,0.14790235918539832,5.0868795475221624e-05,0.4689806490127879,0.00019707403894861117,0.36188258482086155,0.000163975629991209
4041,0.15990440613596013,4.097974574688856e-05,0.14782854490661107,5.0868586497693444e-05,0.475195957458881,0.00020186709973431824,0.36132110368990134,0.0001634469708508813
4042,0.15968271671084372,4.081443044407008e-05,0.14741984800944946,5.0807056762498385e-05,0.47641217212096937,0.00020380000191628491,0.36119708955270163,0.00016356613737093532
4043,0.16053514769426758,4.1212964955240507e-05,0.14655491151618616,5.0367154101988834e-05,0.4767794433775141,0.000205125551563921,0.3599155095876159,0.00016274581637547162
4044,0.16083048710624837,4.1283498839101744e-05,0.14602837165975138,4.9978540191546986e-05,0.4798193740031571,0.0002072677100650565,0.35872385739751866,0.0001614901448881667
4045,0.16110104540330472,4.1408168499199376e-05,0.14592082044238902,4.9992353221007014e-05,0.48563819116662055,0.00021054441815659584,0.35882708699451343,0.00016157648766003678
4046,0.161632461932872,4.166023481226532e-05,0.14577398159608496,5.009740405366782e-05,0.4829542179494198,0.00020868678077419047,0.3586831070389092,0.00016122376874555855
4047,0.16121159896779388,4.149440538008092e-05,0.14511567164673797,4.9840639294620704e-05,0.48850770096936813,0.00021327162258206618,0.3591915589916569,0.00016146743837975482
4048,0.1616159930791587,4.166823055259666e-05,0.14516710996829976,4.983370579864926e-05,0.48179687583010916,0.0002073673701290507,0.35891489782780156,0.00016161448457855507
4049,0.16112734814378293,4.157778531022749e-05,0.14498833105076087,4.996991750893266e-05,0.48077007001103084,0.00020668909311333592,0.35977109530558166,0.00016208121106007898
4050,0.16188694153364214,4.192121687740778e-05,0.14527572595314844,4.978068646341794e-05,0.48048909141522606,0.00020711973025281787,0.3595118884686834,0.00016185224479252843
4051,0.16180454216730422,4.1858873521055434e-05,0.14560545821011245,4.997051535674282e-05,0.4818122341549338,0.00020786155667113502,0.3593421469379308,0.00016171935283689588
4052,0.16212566330646205,4.211455874777124e-05,0.1453656996078335,4.97503165764746e-05,0.48662766770729393,0.000212276806444233,0.35909531198000544,0.0001615587576197803
4053,0.16162074484310907,4.188205822952262e-05,0.14506372810365917,4.965549482678174e-05,0.48991068769183643,0.00021326036406155806,0.35831706868797875,0.0001608150609411765
4054,0.16187411659435028,4.199777746031604e-05,0.14531964616395215,4.979305943671852e-05,0.4922286906409869,0.00021617063082910796,0.3582711997016382,0.00016075882317325604
4055,0.16165511918896733,4.1993493211369054e-05,0.14584609421724076,5.004894780190022e-05,0.49601921865578635,0.00021851325332937103,0.3580618609474289,0.0001604012753149966
4056,0.16154974924804635,4.186376272340706e-05,0.1455719236744797,4.99483952530673e-05,0.4904491950970845,0.00021418776699018557,0.35707540285369305,0.00015940812654018758
4057,0.1611451326596885,4.162264494418912e-05,0.14546267515195577,4.989108090580506e-05,0.48412824096065793,0.00020883220373868624,0.3572555658859141,0.0001597715244531052
4058,0.16090287834401856,4.1453614953562286e-05,0.1458788481037279,5.009888741098094e-05,0.48269866215938007,0.000207738306273163,0.35690391610326544,0.0001593491570358479
4059,0.16081830513115744,4.144131459083844e-05,0.14555590512986002,5.000998744367721e-05,0.47874877157693074,0.0002039434829385381,0.357810080418246,0.00016001332766785143
4060,0.1608425844501627,4.1456139576291006e-05,0.14567351483824018,5.011991465400745e-05,0.4746186225961148,0.00020054584939093733,0.35636521261144016,0.00015906483844598605
4061,0.16102947738160492,4.156774928375078e-05,0.14581044861358794,5.00966318646701e-05,0.47152465948297767,0.00019777229622547547,0.35669052002463614,0.0001590942918183645
4062,0.16084441194157878,4.141375165784197e-05,0.14537587495663537,4.995805493275652e-05,0.4729612507999356,0.00019905774643942808,0.3559831950295278,0.00015841586570178702
4063,0.16107994081760124,4.1602152363146445e-05,0.14538781149806254,5.0073310279318026e-05,0.4732675337495626,0.00019968511741692954,0.355591586844067,0.00015826343443615584
4064,0.16118575060186618,4.167651427761527e-05,0.14588622331314044,5.060130827357328e-05,0.46962303234274994,0.00019684013066729485,0.3550965462739651,0.00015784703175226637
4065,0.16157621705904546,4.1935893163054303e-05,0.14555519675938658,5.054326251256615e-05,0.4676200432264013,0.0001952612989965014,0.3554703390576401,0.00015807033072683444
4066,0.1614825997625196,4.195207049943734e-05,0.14583386300505735,5.067487102107257e-05,0.46635525205949135,0.00019395430151979463,0.35498812295934806,0.00015774299427184055
4067,0.1611830675991434,4.183933876546284e-05,0.1459157963159908,5.0812314922500486e-05,0.46623307307894785,0.00019395534294562656,0.3553835003140196,0.0001580302294208647
4068,0.16139676311564663,4.1908149220164355e-05,0.14575498394400377,5.070072757736317e-05,0.4622721554381798,0.0001910799475695661,0.3558164469252397,0.00015834273903290606
4069,0.16133045910434501,4.1740312333185665e-05,0.14572807467429794,5.0746913066783854e-05,0.46112356363792734,0.00018940337502603533,0.35607490879215226,0.00015845260637654634
4070,0.16103756744057932,4.1644967460779454e-05,0.14570449570298635,5.073633484488726e-05,0.4640484635917429,0.00019175274157445934,0.3558634323763016,0.00015829424997082031
4071,0.1612988759758499,4.1751134454903734e-05,0.14559221164585504,5.059166526278794e-05,0.4601108985735462,0.00018891980807823064,0.3556115098841963,0.00015819258120656433
4072,0.16145295570759455,4.182959467468055e-05,0.1460533176174538,5.081552715785488e-05,0.4581109757609503,0.00018731651664688286,0.354801795627838,0.00015776769190798214
4073,0.16177255141049446,4.1978627191183826e-05,0.14608318823410002,5.08593114118373e-05,0.4612143703386796,0.00018980269583410226,0.3545303281395368,0.00015771011909719712
4074,0.16153487385544174,4.1812607733291546e-05,0.1458448356249361,5.0792616798051704e-05,0.46538643279433356,0.00019348560391877162,0.3546936041580786,0.00015786175117678107
4075,0.1615365724746147,4.1889012268075104e-05,0.14572709651886956,5.075995269942198e-05,0.46660400758291654,0.0001947002457643361,0.3550357377609713,0.00015806267566308906
4076,0.16132195203342742,4.1752866657610005e-05,0.14600110785142106,5.09554303586055e-05,0.46515162916805874,0.00019379406908561303,0.3552308428561711,0.00015795965943086004
4077,0.16130614708708152,4.1732988283209066e-05,0.1463416338932213,5.089956721227815e-05,0.4669610244541964,0.00019544296895082993,0.35474465992091936,0.0001574693224631753
4078,0.16058465637158828,4.136960895304004e-05,0.1461574252074056,5.056963903402061e-05,0.4702583898221181,0.0001982649158164969,0.35431941677024825,0.00015732731082888804
4079,0.1608468749202281,4.1481179396028934e-05,0.1461466364190413,5.071699837427172e-05,0.4722282782212746,0.00020008318445853494,0.35455695993501113,0.00015744366208289925
4080,0.16104514594430663,4.1608523010685445e-05,0.1465127827751645,5.089630788022463e-05,0.4749744091789101,0.0002023857263403588,0.3540245531249867,0.00015708218480435548
4081,0.16077374561390834,4.1518843338040824e-05,0.14651897221734056,5.10344959063401e-05,0.47168496699811396,0.0002000604621761293,0.35409087513362353,0.0001569757686281169
4082,0.16039444109017434,4.1312849334245736e-05,0.1467251021532269,5.113383584416365e-05,0.472448088201758,0.00020103335332758947,0.3539474689633155,0.00015697837312758357
4083,0.16036689520524544,4.1291294132613815e-05,0.14676429118084144,5.107740611444305e-05,0.471228597043581,0.00019971648356929697,0.35363727466508255,0.00015674224287926588
4084,0.15990586809847593,4.10350296776285e-05,0.1469614441821366,5.123061469879461e-05,0.46834372293214876,0.00019732011903378206,0.35354285938924146,0.00015665223094797704
4085,0.16012628347911706,4.115270241759553e-05,0.14732707870334763,5.129903106843603e-05,0.466005201701311,0.00019518194138349774,0.3536764093931838,0.00015688583786804675
4086,0.16042092166085517,4.121431860964526e-05,0.1469342322794641,5.099846643577136e-05,0.4619418275954731,0.00019200323562526032,0.35325827085770906,0.00015660425514128933
4087,0.16044007203511002,4.122983672657554e-05,0.14713857033680708,5.108983316224446e-05,0.4594428730671361,0.0001906279867858843,0.35328178704366775,0.00015662182835676756
4088,0.16045601659870584,4.124014048030439e-05,0.14688146441330688,5.0926410457905654e-05,0.4580629979254238,0.00018959793581382485,0.3538461308296229,0.00015702371211897444
4089,0.16035337207814165,4.1202715294355806e-05,0.1472491713854981,5.106532511741976e-05,0.46106610670426945,0.00019207964933326302,0.35416261924588494,0.000157366571273808
4090,0.1603886187909822,4.1231841841312045e-05,0.1471401280777116,5.0987295865634765e-05,0.4624527810250968,0.00019275883583871206,0.35387485757353254,0.00015724972709278687
4091,0.1602716968276093,4.1168398845176514e-05,0.14699646466749486,5.0966725193555386e-05,0.46419665797009935,0.00019426730027236473,0.35346015270306086,0.0001567182782850774
4092,0.16042677698884603,4.128582167094913e-05,0.1468189903858126,5.084370703139536e-05,0.46392956211235736,0.00019419262536932768,0.3535827984935831,0.00015670241724365758
4093,0.16035125859729327,4.12055122798433e-05,0.1466385373847599,5.073287335748795e-05,0.4630867837506107,0.00019284934534098192,0.3537846081011514,0.000156769067195097
4094,0.16033685054195096,4.118654642166861e-05,0.14725068722943058,5.09942250211142e-05,0.4643476661599155,0.00019412018180649606,0.35307191722940046,0.00015622376149896852
4095,0.16052036737195655,4.127394865472877e-05,0.1468773459086523,5.0754783242056386e-05,0.4670782942157954,0.0001962986416954411,0.35300543590176636,0.00015616647031310311
4096,0.1600416797235378,4.101331781770575e-05,0.14714320760687669,5.092443864371468e-05,0.4654594237720425,0.0001950094542500457,0.35284973854297663,0.0001562271735180371
4097,0.1598051677841406,4.089354449361978e-05,0.14693631606066604,5.077788535441064e-05,0.46783688080319547,0.00019578031674177907,0.352864640010311,0.00015615729862211434
4098,0.1595311959188449,4.0820401712567737e-05,0.14721262340746566,5.088929222432771e-05,0.4686243842280739,0.00019655901706450987,0.3529154607008915,0.0001561745199202975
4099,0.15938744484938666,4.0738473943313653e-05,0.14725044219467684,5.0952227051401493e-05,0.46890303810109335,0.00019708933254044693,0.35301552673008774,0.00015626422532658986
4100,0.16562328287145223,4.724388091213398e-05,0.18741214944892565,5.6238762109128076e-05,0.3258177697574586,0.0001461602320582897,0.33131130084664207,0.00014637343134850798
4101,0.1734916135584792,4.701448873038072e-05,0.16696943829510014,5.780742856093914e-05,0.5076807885035122,0.0002583906018295538,0.33486815795649394,0.00015583900748883836
4102,0.1730199486203706,4.640403958233939e-05,0.15272133209281571,5.1250115362877216e-05,0.4940873228590984,0.00020670234683819436,0.3691491578448423,0.00018059571051970256
4103,0.17235736885177944,4.65073449154497e-05,0.1506573272576256,5.004885622278341e-05,0.4925890413580575,0.0002285257230724161,0.3565129692156478,0.0001686308512431904
4104,0.16827001932456734,4.4985085950449805e-05,0.14984011135968878,4.931051306136321e-05,0.4526366713598317,0.00019656529006850985,0.35264616637087876,0.00016174683443579227
4105,0.16865563376528053,4.56566128338342e-05,0.1482472451110633,4.835664844603818e-05,0.4939222965949433,0.00022881974221114696,0.3423828727020679,0.00015406822410267128
4106,0.16955874912107755,4.58323381706773e-05,0.14493584172561802,4.7277006896917257e-05,0.5167332836264137,0.00023517348812121408,0.343654561551587,0.00015433594971999288
4107,0.17003083732318103,4.59669753371084e-05,0.1437780054574763,4.700151793888025e-05,0.4871220931589605,0.0002049643828109779,0.34486887914060216,0.0001555651737987399
4108,0.16651130915267123,4.483796574084758e-05,0.14213757561562587,4.696738579775432e-05,0.505601978958578,0.00021985774542475394,0.34462141448032735,0.00015478195116043684
4109,0.16525957611030967,4.400651010964818e-05,0.1447100791709739,4.808161503431914e-05,0.49503077825787534,0.00020716574771742095,0.3442867598991981,0.0001551169215120631
4110,0.16920757025073252,4.59190363793322e-05,0.144646925636811,4.886682724618049e-05,0.5157395580402966,0.0002302608278435188,0.34088884750700665,0.0001513124921618725
4111,0.16902835272622657,4.6781621668679044e-05,0.1443863888448331,4.96018921705173e-05,0.49517276285291606,0.00021234086275366445,0.3388623479764308,0.00014986885851531653
4112,0.16970833497147542,4.691159972311307e-05,0.1434850436378713,4.9507906697606995e-05,0.5052754444400341,0.00021974472740061271,0.3383947007054516,0.00014868800992862691
4113,0.1702315306112619,4.688328183197512e-05,0.14388176018963572,4.976731853913977e-05,0.48672790242543273,0.00020326382078081676,0.33851178948838584,0.00014757833010461507
4114,0.1696668457619761,4.679687751527021e-05,0.14459259251650625,4.9734229711423814e-05,0.4792139572343032,0.00019731473208710562,0.33752621702066454,0.0001479366564170328
4115,0.1711060141378119,4.7432805975501524e-05,0.14426025323683217,4.943533602896948e-05,0.485742090366337,0.00020160318018901227,0.33668488746643765,0.00014667017581221304
4116,0.17132895599232215,4.721754802083247e-05,0.14208233319526598,4.848244415927091e-05,0.47405136446214735,0.0001906298480314622,0.3409841487316795,0.00014904245645797545
4117,0.1712185692653576,4.712739499107922e-05,0.14200341765578103,4.817106065593394e-05,0.47797301224794375,0.00019563443592461973,0.3406974433686368,0.0001484705243846609
4118,0.16930220124650386,4.629415106281559e-05,0.1421846265337104,4.78568977242184e-05,0.4930613244904817,0.00020852013611286348,0.340756278904755,0.00014810761457035188
4119,0.16872666158565774,4.5797501690827366e-05,0.1406353349557243,4.696196261536077e-05,0.49386353207816286,0.00021093144422597293,0.3411729224235901,0.00014863771695196142
4120,0.16922326454272005,4.578815281454878e-05,0.14016964917089017,4.622319115523733e-05,0.4866022037115667,0.00020503745153908667,0.3392473209874089,0.00014685048534496332
4121,0.167343206507862,4.4644638538039455e-05,0.14050362022061266,4.6245190937048814e-05,0.4750387459502929,0.00019737556802947042,0.3399757787260661,0.00014660501698033102
4122,0.16794056284146613,4.499764201886472e-05,0.14087841694560949,4.613170543938678e-05,0.4671904058545834,0.0001919408069589556,0.3410697383756004,0.00014803477763238466
4123,0.1673482224110196,4.4469895488017666e-05,0.142754378797809,4.696030836457176e-05,0.4791065695221937,0.00020026759612111483,0.34341476619114353,0.00014962835613300689
4124,0.1651983541728146,4.3473683571552724e-05,0.14294849090177178,4.72097460199396e-05,0.48002556061758317,0.00020306498815156256,0.34171493720348933,0.00014877151450019575
